3	5183	40	30212	55	26768	77
3	5183	40	30212	55	26768	76
3	5183	40	30212	55	26768	75
3	5183	40	30212	55	26768	76
3	5183	40	30212	55	26768	75
3	5183	40	30212	56	26768	77
3	5183	40	30212	55	26768	81
3	5183	40	30212	55	26768	81
3	5183	40	30212	55	26768	79
3	5183	40	30212	55	26768	79
3	5183	40	30212	55	26768	79
3	5183	40	30212	55	26768	80
3	5183	40	30212	56	26768	80
3	5183	40	30212	56	26768	80
3	5183	40	30212	56	26768	81
3	5183	40	30212	55	26768	77
